mem,time,pr_drc_eof1,pr_drc_eof2,pr_drc_eof3,tos_tp_eof1,tos_tp_eof2,tos_tp_eof3,tos_io_eof1,tos_io_eof2,tos_io_eof3,tos_sao_eof1,tos_sao_eof2,tos_sao_eof3,tos_nao_eof1,tos_nao_eof2,tos_nao_eof3,tos_np_eof1,tos_np_eof2,tos_np_eof3,zg_tp_eof1,zg_tp_eof2,zg_tp_eof3,zg_io_eof1,zg_io_eof2,zg_io_eof3,zg_sao_eof1,zg_sao_eof2,zg_sao_eof3,zg_nao_eof1,zg_nao_eof2,zg_nao_eof3,zg_np_eof1,zg_np_eof2,zg_np_eof3,zg_caf_eof1,zg_caf_eof2,zg_caf_eof3
r1i1p1f2,1940-11-01,-0.7603554062260733,-2.9760438012983896,-1.9220525535933362,-0.02009136507022224,-0.421537422238303,0.9370859258966976,-0.38060058534992575,-0.28941917222367014,-2.9094732826748624,0.714546588878261,-0.6753142634823929,1.228154412728104,-0.7575917026047564,-0.08920056869515954,0.3303255174625199,-2.244819794029523,0.40484394182772643,-0.4084345874740552,1.0465303892093871,-0.4951876962750483,-0.07973281373247507,-0.8616831143162744,1.4886275957210184,-1.0668967491682937,1.213466456526856,1.708553876344126,0.6130333473068363,0.7886771419899787,1.180784282344278,2.047934563601769,-1.0667961728881794,-0.8106362959100503,1.2023321121055417,0.505934669742982,0.03946564625471117,0.1439654812889401
r1i1p1f2,1940-12-01,-0.9230796448013501,-0.5421700623516638,0.012428464189252218,-0.052842425595133434,-0.34075260033582655,-0.2473328111054665,-0.6919516831858099,-1.0149834316949091,-1.150445002570613,0.13062309886047208,-0.6281885909506169,2.77757236346228,-0.8296687264089625,-0.07103081614817426,-0.28865982367924614,-1.674364726023334,-0.5135268212293729,-0.3699325512126348,1.0470251619268305,-0.5439472284465097,-0.5191097017050844,1.301021767919687,-0.3568706506423165,0.4597359654468834,-0.593153931108204,0.025694698667088702,0.5279663439396107,-0.11138052152571473,0.8270802455575881,-0.09011738900058934,1.0069553207127646,-0.7525623093034787,0.7087542685271653,0.8487383610264662,-0.5728153209013754,0.43081022783331135
r1i1p1f2,1941-01-01,-0.3307643839348676,-1.0977725864704444,1.1587007869254757,0.2987111687684372,-0.9442734738764768,0.791846631324698,-1.0539241607862828,-0.6088023838867626,-0.5637699297753236,-0.4057226083064395,0.19236846522843504,0.5351627424147132,-1.5300535633566494,-0.4015262527424213,-0.6263684305963692,-1.3030294432064455,-0.45312863287184674,0.4091309689595258,0.8841974989806157,1.4105198058795798,1.3483067357808458,0.5767118141647585,0.3772364249341515,-0.6370257968110342,0.078595767861968,0.06248386081019403,0.6241084586560356,0.7148642211476125,1.7432840512171284,1.8716516559389047,-1.0810981022274129,-0.07128117791277143,0.9795757316096966,0.2541889737139719,0.6953284005111077,-0.009196368236379353
r1i1p1f2,1941-02-01,0.44009084341309185,1.4770304080349221,-1.1837427298130814,0.29308868191379617,-0.4303591501038097,0.12342163066872099,-2.234922652215886,-0.8543307844347376,-1.1974732773882064,0.3186542405054068,-0.1042303939359134,0.23326507274620775,-1.579809181546355,-0.8938639089640523,-0.550841286462606,-0.9222902155938081,-0.34327991465543106,0.4218761994719081,-0.911572438422362,-0.4480922813988067,-0.16971117923699988,-0.4806622286342236,0.41265512014079037,1.126711216654067,0.048992590304825355,0.35675603707880166,0.10458094119634032,-0.7776284427743793,2.468804242564956,0.14646830717385168,0.41496024403382775,0.1884418311437466,0.006733334269273168,-0.07275272972401736,-0.4794940394944328,0.6917356749089666
r1i1p1f2,1941-03-01,1.4474654920054626,0.14667589633087752,-0.7109473708250014,0.048605955241277685,0.32625899624181354,0.16603652712880423,-1.9157293211570032,-0.06439993505668248,-1.212024135576591,0.2848422628863512,0.2974179278585576,-0.8927338330093695,-1.7885468687457395,-0.9755554319301128,-0.6607647318168286,-0.8252985396010125,-0.1757601920563824,0.5917749823107564,0.5705428136091236,-0.8482316215257111,-0.8948605223228911,-0.1450006297192298,-0.05364903979959392,0.8306587268882634,-0.4833389606195621,0.8655172249262827,0.19689188369312557,-0.4147871017987651,0.1662328243092185,-0.25424599215597865,-0.577811626473245,0.38778077019528295,-1.4819913193922387,-0.20872635115871452,0.9620043212008433,-1.7980449036030692
r1i1p1f2,1941-04-01,-0.38635385908192454,0.23937720964860615,1.304014663929818,0.47041658988390955,0.6347165624198947,-0.03800902496334016,-0.8981069869789257,0.740123764278333,0.6043738589886248,-0.8554209023892735,-0.37754315904628677,-0.09396910308177084,-1.440542435004055,-1.0666303181516072,-0.4620272640780874,-0.8844667156294931,-0.15666825381476088,0.8302064684193294,0.22453560289675578,2.6398621229361563,0.22686481441320688,0.5618043615328957,-0.3593058679300897,-0.151205344056538,0.059257060432631285,-0.21724024743916526,-0.6302995654088843,0.06609182972410088,1.5084458967338377,1.025927623063442,0.05086387021933852,-0.668689198925911,1.1803634244768413,0.26166322068264697,-0.3143954908126412,0.6817157738485998
r1i1p1f2,1941-05-01,0.7364928868552786,0.12894000957039048,-0.1545123911611713,0.5232716504936351,0.12961319191677528,-0.9673160349366533,0.08518934210860285,0.3305311073868878,1.2544036264946252,-0.3391275618773414,-0.05206564560755544,0.6656028960770772,-1.1772640763381332,-0.6423809399134387,0.43100617784320816,-0.30162468020476513,-0.04219107318607219,1.4783602057423526,-1.28753903856503,2.876453802029297,-1.4891935774776617,0.35623856343763727,-1.2577881514669793,-0.5659385080559798,0.26864886040180036,-0.940120252782791,0.16317815663556481,-0.19089784931948067,0.18619656398862014,0.5843296523596533,0.4630802471179128,0.9465193348304838,0.9954793113492348,1.0008811262632886,-0.6613283002686018,-0.2803987846101199
r1i1p1f2,1941-06-01,-0.24130574113273734,0.021153416198420268,-0.10851686237779808,0.19022140886687053,0.43755376608963104,-0.3951280403957439,0.5828073429383736,0.19537993154636352,0.9877660660043002,-0.13875636060401186,0.2166369537540447,1.0710189153092011,-0.9219620160269546,-0.0023053605222068175,2.3335717241900205,0.26471631093776393,-0.4937298863570777,1.9126686438548761,0.233518345874794,-0.5698887879469244,0.020426907866410084,0.8528722011097272,-0.8616454261873552,-0.3395822069562744,-0.8987045581052934,0.6010891614205794,-0.4545362132435772,-0.11741451003581227,0.19147755683667048,1.1400859226825437,0.5494604888694521,-0.05888557637557788,0.6995676950089961,2.009665494782055,0.14776531583705257,-0.308601879754853
r1i1p1f2,1941-07-01,0.22862989087940036,0.025596793554438363,-0.08342953225879578,0.39411902955991235,0.3655438856371222,-0.25956036036093694,0.3706331038250661,0.07797142207895083,0.32011827295501155,-0.07959972841238139,-0.32129516452789697,1.1826998324351157,-1.620897403331431,-0.5262096011204133,1.8189735297997962,-0.35826427450198384,-1.0914588900148467,2.1887876460455113,1.4359028395421614,-0.3391662684380666,-1.5604877017813008,-1.4512937059803885,1.63525180069819,-1.4453585355228935,-1.4113111526657547,0.1912315110455356,-1.1740692168645344,-0.7482376125517268,-0.0042420933091306765,-0.35859338162340165,-0.13623804126870015,-0.26077906211649154,-0.29597269406811877,-0.05989939322294476,0.7874333667513161,-0.22287620471220249
r1i1p1f2,1941-08-01,-0.3230529440310406,0.461376964747423,0.023726690926787655,0.7131842874989343,0.03187678687505713,-0.5834002401975753,0.28948122469902127,-0.0781512595087449,-0.13204869366682115,-0.14641950767392803,-0.1973808887945546,0.6585716092541121,-1.3302797490404363,-0.5660632931076538,1.381720570242867,0.11606927444124969,0.2018545683788094,0.287240897384531,1.7528175222126328,1.5291225274520526,-1.4149390735460543,1.7076848963500222,0.8786405933712331,-1.121798965971325,0.3151957869817758,0.032150330353634834,0.6284295065008719,0.5198097616600783,-0.4339297026034716,0.010144361417491343,0.36077416265631873,0.8092527695686477,-1.0566309842368462,1.080991074502648,0.30884097579963865,1.0049910056371865
r1i1p1f2,1941-09-01,0.5171063192617199,-0.8584602500081785,-0.05718025700920967,0.553998259120845,-0.2810128488595919,-0.19563675353535864,-0.10578997036994503,-0.6039485879558961,1.1325427681473723,-0.8310652017898655,0.7218995897739137,0.7522026248576557,-0.6839398381505234,0.6248093101387775,0.8873489010995004,0.27441130705304023,0.7533094466591874,1.1161288406141718,0.37094407411492114,0.702522290065451,1.02109729177957,0.18239450186587347,-1.2492583033912288,0.5498803692599358,-2.147866323559699,-2.3884429827523848,1.4613069774931737,0.6864873588603522,-0.11317717084486928,-0.3463629208694622,0.9463263267695026,0.4117288142771104,0.366145107054271,-0.7280182808844514,-0.15387030353210104,-0.5443852893581017
r1i1p1f2,1941-10-01,1.207140838035884,-1.1436889877572958,-0.5871218763728916,0.43825842971328055,-0.6678821015363102,0.5828283720946208,0.5935629286995902,-0.3321749571811599,2.2381479656368826,-1.5808152862171199,1.5076588316260764,0.1902899529914758,-0.6306536440507235,0.5363207555510744,0.2080840877283769,1.4068164531604288,1.3808759881574397,-0.7590079632052895,0.7327198704485839,0.8448658317261096,0.24584218523143586,-0.16144547466052186,-1.925474632915063,2.110052033966241,-0.7797004908188198,-0.49330797153464173,-0.13173823361815415,-0.9433419916051546,-0.17706857104906293,0.789215089040698,0.17404568105300053,0.822928016478712,-0.5882804219320721,0.8157999714685619,-0.5191619797372342,-0.9533349340813266
r1i1p1f2,1941-11-01,-1.1327056803942748,-0.07503149299977713,-1.1528370076300056,1.2795961431862612,-1.498644347806322,0.07750879674687634,-0.9527006297963732,-0.10574210574457746,0.46446855795304115,-0.05688242477816798,1.3312522978586905,0.2821198101472313,-1.0956636535940367,-0.043477601576179976,0.9796917509765897,-0.3882900689065789,0.715445797829635,-0.051623186694241374,0.6949109952490506,1.4021511766591344,2.120841927767647,-0.8154448436375635,0.48662507811174827,2.09950531096211,-0.49291069667961945,-1.3378217104657937,-0.017655302149555758,-0.6857037904760501,1.54788299095849,1.9098077839803154,0.25675388444782765,-0.11883444232189848,-1.4672089428729949,-0.28310167601815656,-0.4969648876728926,-1.2227557249044172
r1i1p1f2,1941-12-01,-0.06767526544507482,-0.5871608415397936,1.5224002338830043,1.5509416271036367,-2.353049910522645,-0.19225004181746816,-0.24767028266769325,0.5667724448205076,0.3956253159804959,-0.08981033732893877,0.20436548937801402,0.7848894366050798,-1.4202025802046059,-0.9656359991016186,1.0234985111661525,0.11202189569304184,0.35107408179099886,-0.23516944194684303,1.57557219607706,-0.9111156777701225,1.0035707531468314,-0.061903639784577,0.9494662597318272,0.3387123370820118,0.36764524724797687,-0.3537687501229636,-0.65617846526407,-0.6074840356259417,1.7001432305322852,-0.2965146736322772,1.0487369995478304,1.1454787741632968,1.0991047606793933,0.8506778381172267,0.12828709512947176,-0.8720242599953961
r1i1p1f2,1942-01-01,-0.11811167842179794,1.7799440426830564,-1.9108837472143858,1.489908811798892,-0.013690911516461077,0.48555417688718666,-0.910036836983729,0.9407405369983453,0.8196380798672172,0.0707524601419799,0.49428480411488407,0.7588775630480835,-1.1961456090498175,-0.9394718676694515,0.2477520045259005,0.5352215323677154,-0.058920934434954796,-0.48228145414354434,-0.779787591058253,0.32002865763684524,0.24236304358426886,0.8418499009374347,-0.8447811341998015,-0.08762211075017859,-0.8724859119000958,-0.1547543966261276,0.1208276572655922,1.7739478799741164,-2.212286241085528,0.6974308983996315,1.2956796449403412,0.012226064464534434,1.098078308155348,-0.7469050824324108,-0.008127398877015513,1.505893362562422
r1i1p1f2,1942-02-01,-0.25256493763440524,-0.8377489788789213,0.2622385246315847,0.8968990547968599,2.3024041055475553,-0.5224422876437522,-0.2850978395065443,2.0319335523976427,1.2172439780987612,0.019436936093900778,0.6731233613612062,-0.19978687843919593,-1.2406036721589584,-0.39990969498406576,0.3435737371526274,0.01864645759805224,-0.0638791903912877,-0.13653944747838925,0.07884535578838443,-0.22770578520595605,-0.13088025021840433,1.076237483778055,0.2557356091869362,0.21970673689385714,0.5776134380030772,-1.1615585197122125,0.17029044408852173,-1.523915878660103,0.37013873250600166,0.24330617954769584,-0.5925658142894232,0.5505543588364221,0.20640367150767056,0.5386840293538998,-1.1368693767493459,-0.27918828340088664
r1i1p1f2,1942-03-01,-1.1655376362491823,0.4648296141777016,1.0853191581245913,0.38929682617627925,0.9551630819329532,-0.037726250591151686,-0.8263254598375808,1.1931516061289482,1.1068575675997532,0.5863215533445467,2.0165174264795316,-0.40799439435636786,-1.1486165769850403,-1.0482946021711288,0.07892219849840844,0.5544115101169579,-0.28643107127694273,-0.06467849625991,1.0407187339783894,-1.5441588438711384,-0.1877697468982354,0.3346609005297685,0.9170541014753724,1.0712300091756124,0.3403352939769635,-1.1965606648933704,0.11487567602054181,1.8736247337906342,1.9402201251017837,-1.1498730779575779,2.2351662321945174,0.415012776554024,0.21144959986708747,-0.32416732481396304,-0.586227730341834,0.28316172241306636
r1i1p1f2,1942-04-01,-1.8591174324391766,0.9980274984616118,0.12096189184028133,0.5648655137121316,0.8187677381843417,-1.1375939777111883,-0.15909405195451784,1.29203895347616,0.1776041197175414,0.013923759257488807,2.0922261636032893,-0.39958086843092416,-0.924685608473339,-1.2169995778259952,-0.15174325219312282,0.5778452090567937,-0.25008354831332896,-0.3546019750539523,-1.0322011698363254,0.1060864795291307,-0.3917612346589327,-0.19852455120990092,0.13153196437171943,-0.7728019405294402,-0.13198675387847758,1.4552186130695466,-0.00794421699974167,0.46294740420066305,0.4372140989346706,-0.9010248165421465,0.10082077006103002,1.0107899862067307,-0.272330610516426,-0.8651222855566062,-0.006690595459677798,1.0128389597016652
r1i1p1f2,1942-05-01,-0.5778092763664768,-0.9728066456804195,0.0386941795117035,0.5262403254804525,0.5361103150868137,-0.744031239397634,0.08640689708563928,0.6409325224055079,-0.05743133016752866,0.03873092523231453,0.654150175630342,0.16616615941252866,-0.7690801498909162,-1.3335361967329766,-0.7717569322933907,0.47424135495097236,-0.8763820128285151,-2.4467805712836905,-0.3985144764747257,1.3691692277291287,-0.4618114322420773,-0.09283479993049482,0.15697403526771753,0.6894681971536695,0.8527630995454436,-0.6920428140264911,0.9633272439359574,0.23391784036872876,-0.06839791717395943,-1.7510568985611437,-0.31779904337350473,-1.8555276984090252,0.4219937943479918,0.6176034171575799,-0.9175801275118126,0.10448229818078383
r1i1p1f2,1942-06-01,0.3072836269159534,-0.6314841431326105,0.1706159056964409,0.5066402192966981,-0.5021095773151663,-0.9849810725159583,-0.10141643688643143,1.00505943008648,1.0670099575862306,0.1977222006437016,1.1545297900372236,0.1899148843849232,-1.1020623439725783,-2.090276697416118,-0.2774460743840956,-0.2480051047488206,-1.3392308288555532,-2.143485476954392,0.9518259134851107,2.142122952976377,-0.119828976837808,1.4531499939060475,-0.6839025114410857,1.8507207593460697,-0.6687965745706842,-0.1862020878541047,-0.4634671808529863,-0.07320463785107145,-0.5670841854633246,0.1650745292657948,0.28498883371012007,-1.0441317110622639,-0.9922869907420618,0.4523723802441816,1.756920397014947,-1.43329620250521
r1i1p1f2,1942-07-01,-0.6580202306203009,0.27554639659623076,-0.5094521780307828,0.3501916692462434,-0.7109535929509854,-0.5685350887992843,-0.005800537678694803,1.2007226516309613,1.1597797204633284,-0.2529764207685022,0.708262013841517,0.031816391784313704,-1.1430772639111506,-0.4378291343428585,-0.2974288905453341,0.7801111235091914,-1.098758868169484,-0.9319812510971802,-0.431287964420842,-0.2050699361691669,0.2423957659317357,0.6897468550889532,1.1702741191683141,-0.6343135224444496,0.8676729482905225,0.5803434315712709,-0.6148992868303145,-0.15745903651491924,-0.8158279497570443,0.3779167137605322,0.07678254363303148,-0.7994289752528068,-0.0046598140965176315,0.4539738081726534,-1.1989234030475475,0.41488001100994176
r1i1p1f2,1942-08-01,-0.6136678554059464,0.4407935586545209,0.2611901462754258,0.4372987654384256,-0.5456404789503762,-0.7220418739650649,0.43043063782196395,0.8564510142103932,0.6009275637399811,-0.021648772678968194,0.16681910208387887,-0.004700439093119985,-1.1694086970083835,-0.5769457826652419,-0.4552116965538137,0.39466150769961184,-0.08740493936412351,-0.13086995609305438,0.5489717383034005,-0.14198337689820212,-2.5359648356095903,1.3193265782128603,-0.39785686983104673,-1.452246630258915,1.4943128973186015,2.1551382679048037,1.090630684946584,0.20962588942818855,-0.16441055894180853,0.021293194227547232,-0.9803816535244269,-0.3350292663804304,-0.032966448362181024,4.1563646908896,-1.0381651524177566,0.772306017606752
r1i1p1f2,1942-09-01,-1.331215235066986,0.785711828930227,0.9601223992093914,0.8102373107088063,-0.3883397878166514,-0.3421480560491947,0.8301857428224914,1.3396948814933325,-0.1598427492047942,-0.29551362973163525,-0.09050222377910212,0.21618102777994028,-0.267263169517144,-0.43601620460483675,-0.5727236802146483,-0.6800464152322805,-0.028798393182648267,-2.284660671172702,0.5352081561260045,-1.289760487685287,1.290925451072334,0.2815023785446157,0.5362327464227876,-0.6634548180455822,0.505203327427481,0.6224859165685137,0.1913108165696754,-0.003781960100809348,0.6554597261029054,-0.4095743337745915,-1.762329263398275,0.0018490338691456347,-0.6785043436532581,3.610403060209938,0.8763396630911833,1.0915879118922678
r1i1p1f2,1942-10-01,0.37169375892257245,-2.6757421125869256,-0.30305318931580844,0.6085355504004919,-0.8306700589273613,-0.2298109722986435,0.5510235846884444,1.4736820844457539,-1.617409819473913,-0.8196368253310122,-0.06335363136517058,0.4211695656083286,-0.18798526795876636,0.11472902317921521,-0.4937441948488061,-0.516693974818685,-1.161694258163067,-1.070385958296737,-0.22811598396701277,1.4572430127935525,0.05858275364016206,-0.24782279545775257,1.5109806499254033,1.4609264890945872,-0.5577934288796069,0.03329423136317266,-0.06552792769643204,0.576092523857181,-0.08428824647382822,-0.24423799167880964,0.05219316063412256,-1.6046938365939238,0.547897988511812,-0.6333691272190396,1.1745303454428504,-1.410505633699378
r1i1p1f2,1942-11-01,0.8388501168311666,-0.28426341153146306,-1.5049005228549452,0.4384752270957746,-0.9882583840945967,-0.4769956246848009,0.9475673891753621,0.28279739962012956,-0.901436035393466,-0.02044391119211545,-1.1494568850476132,0.8990114381000385,-0.998240829721228,-0.08994702193010286,0.33215483862601,0.49134387934598717,-0.2465774249898143,-0.3297708978099685,1.5160381024862881,-0.013137786864063186,-1.1317624683902174,-0.16041932505999146,-0.6641705206395446,-0.6146790084283454,0.17000340466746877,0.4241667067560162,-1.7945870306694063,-1.4713544315245826,-1.1173386018550369,0.14891818073505128,0.7772531657700426,2.104894531079629,1.4259274478459574,-0.17923800257066463,-1.4714542421537105,-0.39873422552171267
r1i1p1f2,1942-12-01,-1.1536028188351346,-1.550516122748705,-1.7187852205587557,0.43021771677600995,-0.17899620662456792,-0.772353138832657,0.8657079977858632,-0.4139361325131541,-0.9154306050490885,2.0877141088353466,-1.318016025847449,0.19827586934436217,-0.9929377664796122,1.1372246306906568,0.8612855239305749,0.8579890877356846,0.2900934310204423,0.8110676130087292,0.9304004788309496,-0.5941416482040206,-0.08002245374155248,-0.5441095580257101,0.3877092848047995,-0.0910432531557065,1.7178501924770337,0.07375444956348891,-0.2360932996264092,-0.7260793684245364,-2.181399945537398,1.941997435253757,-0.5368556573519719,1.0622161287446164,1.2386228658922127,0.6484772289632865,-0.01872721592551653,-1.3495715675827238
r1i1p1f2,1943-01-01,-0.5238435349614384,-1.5968153435583674,-1.1383003197180601,0.5301788010493865,-1.2570009318456508,-0.5156548281405137,-0.48064787231925815,0.2752917606089902,-0.5554873282251298,2.6045577236642643,-1.8985642956474809,1.0066594216910316,-1.3179233125508456,1.4105698099577413,0.9909161567896069,0.3321212022489179,0.5903250243757145,0.5356333505053691,1.2021487716807455,-0.6695629933098611,-0.6798546702477457,1.034284506278178,0.6628496805934756,-1.1866789215501017,0.37188706470771077,-0.04869597598889979,-0.09993955676968447,-2.576736958142466,-0.46991403130839304,1.6512059449916718,0.36803380922524354,0.09055548074536775,-0.10848713358498081,0.9282638859098384,-0.011579433079055342,-0.5458505325892883
