time,pr,mem
1949-05-01,0.7792757533024997,r1i1p1f2
1949-06-01,1.1821247928310186,r1i1p1f2
1949-07-01,0.15072751812112983,r1i1p1f2
1949-08-01,1.512612181250006,r1i1p1f2
1949-09-01,6.1434583039954305,r1i1p1f2
1949-10-01,3.7870815256610513,r1i1p1f2
1949-11-01,3.7955826614052057,r1i1p1f2
1949-12-01,0.27084219764219597,r1i1p1f2
1950-01-01,0.1197108649648726,r1i1p1f2
1950-02-01,0.7886118837632239,r1i1p1f2
1950-03-01,0.7212906901258975,r1i1p1f2
1950-04-01,1.6080073022749275,r1i1p1f2
1950-05-01,2.842385822441429,r1i1p1f2
1950-06-01,0.8130093512590975,r1i1p1f2
1950-07-01,0.41122370021184906,r1i1p1f2
1950-08-01,0.522876151080709,r1i1p1f2
1950-09-01,3.881805099081248,r1i1p1f2
1950-10-01,4.070385347586125,r1i1p1f2
1950-11-01,3.901021764613688,r1i1p1f2
1950-12-01,1.919062715023756,r1i1p1f2
1951-01-01,0.4822288581635803,r1i1p1f2
1951-02-01,2.457162196515128,r1i1p1f2
1951-03-01,0.1931781807797961,r1i1p1f2
1951-04-01,6.500407308340073,r1i1p1f2
1951-05-01,1.8237947369925678,r1i1p1f2
1951-06-01,0.056499074526072945,r1i1p1f2
1951-07-01,0.3989575838204473,r1i1p1f2
1951-08-01,0.7854896510252729,r1i1p1f2
1951-09-01,1.7366276064421982,r1i1p1f2
1951-10-01,5.587193090468645,r1i1p1f2
1951-11-01,4.096544743515551,r1i1p1f2
1951-12-01,0.38371075788745657,r1i1p1f2
1952-01-01,0.044713290299114306,r1i1p1f2
1952-02-01,0.9232145879650488,r1i1p1f2
1952-03-01,1.044163407641463,r1i1p1f2
1952-04-01,2.1607128262985498,r1i1p1f2
1952-05-01,1.4789266744628549,r1i1p1f2
1952-06-01,0.09661739895818755,r1i1p1f2
1952-07-01,0.2435436224914156,r1i1p1f2
1952-08-01,0.2395294635789469,r1i1p1f2
1952-09-01,2.2841380268801004,r1i1p1f2
1952-10-01,3.7525530089624226,r1i1p1f2
1952-11-01,3.9653910091146827,r1i1p1f2
1952-12-01,1.3579357357230037,r1i1p1f2
1953-01-01,0.49653928144834936,r1i1p1f2
1953-02-01,1.0583654686342925,r1i1p1f2
1953-03-01,0.19322063380968757,r1i1p1f2
1953-04-01,2.863592770881951,r1i1p1f2
1953-05-01,3.7172041134908795,r1i1p1f2
1953-06-01,0.12823490687878802,r1i1p1f2
1953-07-01,0.12024073221255094,r1i1p1f2
1953-08-01,2.0791533461306244,r1i1p1f2
1953-09-01,3.095278108958155,r1i1p1f2
1953-10-01,3.737133659888059,r1i1p1f2
1953-11-01,5.413761246018112,r1i1p1f2
1953-12-01,0.730911988648586,r1i1p1f2
1954-01-01,0.25050918047782034,r1i1p1f2
1954-02-01,1.2962716980837286,r1i1p1f2
1954-03-01,2.95516150072217,r1i1p1f2
1954-04-01,6.568021606653929,r1i1p1f2
1954-05-01,2.9032513266429305,r1i1p1f2
1954-06-01,1.844103040639311,r1i1p1f2
1954-07-01,0.1986685696465429,r1i1p1f2
1954-08-01,0.5090824721264653,r1i1p1f2
1954-09-01,2.256642293650657,r1i1p1f2
1954-10-01,4.76692778756842,r1i1p1f2
1954-11-01,3.782756463624537,r1i1p1f2
1954-12-01,0.27845223230542615,r1i1p1f2
1955-01-01,0.22998658823780715,r1i1p1f2
1955-02-01,0.21101024103700183,r1i1p1f2
1955-03-01,2.916723769158125,r1i1p1f2
1955-04-01,5.067013227380812,r1i1p1f2
1955-05-01,2.2008887550327927,r1i1p1f2
1955-06-01,0.338374575949274,r1i1p1f2
1955-07-01,0.19748986451304518,r1i1p1f2
1955-08-01,0.6450525528634898,r1i1p1f2
1955-09-01,3.2420322415418923,r1i1p1f2
1955-10-01,5.442316085100174,r1i1p1f2
1955-11-01,5.062879587057978,r1i1p1f2
1955-12-01,2.7761469944380224,r1i1p1f2
1956-01-01,1.1435596039518714,r1i1p1f2
1956-02-01,0.011130088978461572,r1i1p1f2
1956-03-01,0.4523034207522869,r1i1p1f2
1956-04-01,6.321181263774633,r1i1p1f2
1956-05-01,0.7148764125304297,r1i1p1f2
1956-06-01,0.1432410117558902,r1i1p1f2
1956-07-01,1.0652789671439677,r1i1p1f2
1956-08-01,0.6220887444214895,r1i1p1f2
1956-09-01,3.0302629340440035,r1i1p1f2
1956-10-01,3.988031577318907,r1i1p1f2
1956-11-01,1.8940010864753276,r1i1p1f2
1956-12-01,1.6232248570304364,r1i1p1f2
1957-01-01,0.25059687613975257,r1i1p1f2
1957-02-01,0.15030106260383036,r1i1p1f2
1957-03-01,0.22668387609883212,r1i1p1f2
1957-04-01,7.048718933947384,r1i1p1f2
1957-05-01,2.1037807397078723,r1i1p1f2
1957-06-01,1.1643712146906182,r1i1p1f2
1957-07-01,0.026948713366437005,r1i1p1f2
1957-08-01,1.7235050036106259,r1i1p1f2
1957-09-01,5.4142666747793555,r1i1p1f2
1957-10-01,6.566871190443635,r1i1p1f2
1957-11-01,3.747076273430139,r1i1p1f2
1957-12-01,2.54953260300681,r1i1p1f2
1958-01-01,0.21342705804272555,r1i1p1f2
1958-02-01,0.10878292268898804,r1i1p1f2
1958-03-01,2.857262338511646,r1i1p1f2
1958-04-01,1.67746038059704,r1i1p1f2
1958-05-01,1.515580789418891,r1i1p1f2
1958-06-01,0.7891183340689167,r1i1p1f2
1958-07-01,0.06271171005209908,r1i1p1f2
1958-08-01,0.7676600856939331,r1i1p1f2
1958-09-01,2.6844192179851234,r1i1p1f2
1958-10-01,7.4465441750362515,r1i1p1f2
1958-11-01,4.77364546386525,r1i1p1f2
1958-12-01,1.7115378461312503,r1i1p1f2
1959-01-01,0.2823344351781998,r1i1p1f2
1959-02-01,0.20514914940577,r1i1p1f2
1959-03-01,1.0010085767135024,r1i1p1f2
1959-04-01,7.704271352849901,r1i1p1f2
1959-05-01,3.6781958886422217,r1i1p1f2
1959-06-01,0.547981784620788,r1i1p1f2
1959-07-01,0.6078886086470447,r1i1p1f2
1959-08-01,0.45383840915746987,r1i1p1f2
1959-09-01,0.7415024185320362,r1i1p1f2
1959-10-01,5.830939253792167,r1i1p1f2
1959-11-01,6.532377563416958,r1i1p1f2
1959-12-01,1.9293374090921134,r1i1p1f2
1960-01-01,0.018796940912579885,r1i1p1f2
1960-02-01,0.36842240224359557,r1i1p1f2
1960-03-01,1.8809144734404981,r1i1p1f2
1960-04-01,1.2941064953338355,r1i1p1f2
1960-05-01,1.5276266844011843,r1i1p1f2
1960-06-01,0.1280549775401596,r1i1p1f2
1960-07-01,1.0000354377552867,r1i1p1f2
1960-08-01,0.1969172888493631,r1i1p1f2
1960-09-01,3.1495148898102343,r1i1p1f2
1960-10-01,2.981577697210014,r1i1p1f2
1960-11-01,4.168551682960242,r1i1p1f2
1960-12-01,1.6031164617743343,r1i1p1f2
1961-01-01,0.5180216932785697,r1i1p1f2
1961-02-01,0.46061175962677225,r1i1p1f2
1961-03-01,3.639944549649954,r1i1p1f2
1961-04-01,2.820860152132809,r1i1p1f2
1961-05-01,1.5315311844460666,r1i1p1f2
1961-06-01,0.0848096711706603,r1i1p1f2
1961-07-01,0.1981121618882753,r1i1p1f2
1961-08-01,3.283862129319459,r1i1p1f2
1961-09-01,4.354835499543697,r1i1p1f2
1961-10-01,4.366134095471352,r1i1p1f2
1961-11-01,3.3239663927815855,r1i1p1f2
1961-12-01,2.0441718923393637,r1i1p1f2
1962-01-01,0.9568161709466949,r1i1p1f2
1962-02-01,0.9139703179243952,r1i1p1f2
1962-03-01,2.1637557714711875,r1i1p1f2
1962-04-01,2.8097004862502217,r1i1p1f2
1962-05-01,0.5698050386854447,r1i1p1f2
1962-06-01,0.8783176308497787,r1i1p1f2
1962-07-01,0.42390955350128934,r1i1p1f2
1962-08-01,1.9312852586153895,r1i1p1f2
1962-09-01,3.787994314916432,r1i1p1f2
1962-10-01,4.776591912377626,r1i1p1f2
1962-11-01,3.774991468526423,r1i1p1f2
1962-12-01,0.23484896300942637,r1i1p1f2
1963-01-01,0.04663785548473243,r1i1p1f2
1963-02-01,0.7140605914173648,r1i1p1f2
1963-03-01,2.0602579170372337,r1i1p1f2
1963-04-01,2.9193175490945578,r1i1p1f2
1963-05-01,1.6030969738494605,r1i1p1f2
1963-06-01,0.2977742347866297,r1i1p1f2
1963-07-01,0.1082343042071443,r1i1p1f2
1963-08-01,1.1307698674499989,r1i1p1f2
1963-09-01,2.2477132093627006,r1i1p1f2
1963-10-01,4.516950517427176,r1i1p1f2
1963-11-01,2.547158219385892,r1i1p1f2
1963-12-01,0.9052949695615098,r1i1p1f2
1964-01-01,0.04089312660653377,r1i1p1f2
1964-02-01,1.2251131905941293,r1i1p1f2
1964-03-01,2.6251674396917224,r1i1p1f2
1964-04-01,4.858385247644037,r1i1p1f2
1964-05-01,2.800743584521115,r1i1p1f2
1964-06-01,0.19666280641104095,r1i1p1f2
1964-07-01,0.08583051821915433,r1i1p1f2
1964-08-01,1.0706304456107318,r1i1p1f2
1964-09-01,4.795833409298211,r1i1p1f2
1964-10-01,6.910961307585239,r1i1p1f2
1964-11-01,7.470905967056751,r1i1p1f2
1964-12-01,3.004418802447617,r1i1p1f2
1965-01-01,0.05398365392466076,r1i1p1f2
1965-02-01,0.7234929042169824,r1i1p1f2
1965-03-01,2.2020836477167904,r1i1p1f2
1965-04-01,4.1351402644068,r1i1p1f2
1965-05-01,0.754517680616118,r1i1p1f2
1965-06-01,0.2253480692161247,r1i1p1f2
1965-07-01,0.10297231892764103,r1i1p1f2
1965-08-01,2.4311162705998868,r1i1p1f2
1965-09-01,2.694952755700797,r1i1p1f2
1965-10-01,3.877699433360249,r1i1p1f2
1965-11-01,4.776065424084663,r1i1p1f2
1965-12-01,0.9758443222381175,r1i1p1f2
1966-01-01,0.009368344103677373,r1i1p1f2
1966-02-01,0.821045448537916,r1i1p1f2
1966-03-01,2.226679923478514,r1i1p1f2
1966-04-01,2.4296263873111457,r1i1p1f2
1966-05-01,7.403936656191945,r1i1p1f2
1966-06-01,0.340031560335774,r1i1p1f2
1966-07-01,0.6828839977970347,r1i1p1f2
1966-08-01,0.14341688438435085,r1i1p1f2
1966-09-01,1.4299803937319666,r1i1p1f2
1966-10-01,4.430861980654299,r1i1p1f2
1966-11-01,3.943865653127432,r1i1p1f2
1966-12-01,0.7575595256639645,r1i1p1f2
1967-01-01,0.4851164107094519,r1i1p1f2
1967-02-01,0.9359248797409236,r1i1p1f2
1967-03-01,0.2737676455581095,r1i1p1f2
1967-04-01,2.6311055989935994,r1i1p1f2
1967-05-01,0.5112638231366873,r1i1p1f2
1967-06-01,0.08583231574448291,r1i1p1f2
1967-07-01,0.15058498320286162,r1i1p1f2
1967-08-01,0.6891257129609585,r1i1p1f2
1967-09-01,1.6710592259187251,r1i1p1f2
1967-10-01,4.70246581826359,r1i1p1f2
1967-11-01,1.476982596796006,r1i1p1f2
1967-12-01,1.4922499714884907,r1i1p1f2
1968-01-01,0.46881507587386295,r1i1p1f2
1968-02-01,1.0659188468707725,r1i1p1f2
1968-03-01,1.144984972779639,r1i1p1f2
1968-04-01,2.6522839441895485,r1i1p1f2
1968-05-01,3.176825016271323,r1i1p1f2
1968-06-01,0.1307926380832214,r1i1p1f2
1968-07-01,0.40755333029665053,r1i1p1f2
1968-08-01,0.7346633356064558,r1i1p1f2
1968-09-01,1.516015181550756,r1i1p1f2
1968-10-01,6.434558238834143,r1i1p1f2
1968-11-01,3.5533618996851146,r1i1p1f2
1968-12-01,1.0088183626066893,r1i1p1f2
1969-01-01,0.06468901246989844,r1i1p1f2
1969-02-01,0.2302896922628861,r1i1p1f2
1969-03-01,2.6622950797900558,r1i1p1f2
1969-04-01,4.963259201031178,r1i1p1f2
1969-05-01,2.866880572400987,r1i1p1f2
1969-06-01,0.33249865227844566,r1i1p1f2
1969-07-01,0.12630368692043703,r1i1p1f2
1969-08-01,0.7872900838265195,r1i1p1f2
1969-09-01,0.7658684538910165,r1i1p1f2
1969-10-01,1.7859862768091261,r1i1p1f2
1969-11-01,4.8622561153024435,r1i1p1f2
1969-12-01,0.16576770722167566,r1i1p1f2
1970-01-01,0.1926497083331924,r1i1p1f2
1970-02-01,0.5318950134096667,r1i1p1f2
1970-03-01,0.631940872699488,r1i1p1f2
1970-04-01,1.4551449625287205,r1i1p1f2
1970-05-01,0.8257226290879771,r1i1p1f2
1970-06-01,0.0038663225836899073,r1i1p1f2
1970-07-01,0.44630998017964885,r1i1p1f2
1970-08-01,1.991938438732177,r1i1p1f2
1970-09-01,3.7067057797685266,r1i1p1f2
1970-10-01,3.4804261405952275,r1i1p1f2
1970-11-01,4.06736220465973,r1i1p1f2
1970-12-01,1.039111556019634,r1i1p1f2
1971-01-01,0.020381477906994405,r1i1p1f2
1971-02-01,0.1431518525350839,r1i1p1f2
1971-03-01,1.721770892618224,r1i1p1f2
1971-04-01,2.510997117497027,r1i1p1f2
1971-05-01,2.9370543896220624,r1i1p1f2
1971-06-01,1.129392275470309,r1i1p1f2
1971-07-01,0.0348177242813108,r1i1p1f2
1971-08-01,1.0415132070193067,r1i1p1f2
1971-09-01,3.321038489229977,r1i1p1f2
1971-10-01,4.703734419308603,r1i1p1f2
1971-11-01,3.865087602753192,r1i1p1f2
1971-12-01,0.9062071301741526,r1i1p1f2
1972-01-01,0.18698911444516852,r1i1p1f2
1972-02-01,0.485169688181486,r1i1p1f2
1972-03-01,2.8323162230663,r1i1p1f2
1972-04-01,4.0278252912685275,r1i1p1f2
1972-05-01,1.7817941727116704,r1i1p1f2
1972-06-01,0.10120406477653887,r1i1p1f2
1972-07-01,0.7600722892675549,r1i1p1f2
1972-08-01,1.347768068080768,r1i1p1f2
1972-09-01,3.122652042657137,r1i1p1f2
1972-10-01,7.9018468502908945,r1i1p1f2
1972-11-01,5.778657551854849,r1i1p1f2
1972-12-01,1.5663550060708076,r1i1p1f2
1973-01-01,0.9180867491522804,r1i1p1f2
1973-02-01,0.48618769651511684,r1i1p1f2
1973-03-01,4.494568635709584,r1i1p1f2
1973-04-01,2.2544261708389968,r1i1p1f2
1973-05-01,1.6286997066345066,r1i1p1f2
1973-06-01,0.15024087988422252,r1i1p1f2
1973-07-01,0.19012706325156614,r1i1p1f2
1973-08-01,0.4045645662699826,r1i1p1f2
1973-09-01,0.9280735248466954,r1i1p1f2
1973-10-01,4.557234572712332,r1i1p1f2
1973-11-01,2.6814762270078063,r1i1p1f2
1973-12-01,1.301630013040267,r1i1p1f2
1974-01-01,1.052823432837613,r1i1p1f2
1974-02-01,4.2286329553462565,r1i1p1f2
1974-03-01,1.1773199192248285,r1i1p1f2
1974-04-01,3.446410282049328,r1i1p1f2
1974-05-01,2.475630777189508,r1i1p1f2
1974-06-01,0.4657916579162702,r1i1p1f2
1974-07-01,0.6904487701831385,r1i1p1f2
1974-08-01,1.1963957687839866,r1i1p1f2
1974-09-01,4.157077381387353,r1i1p1f2
1974-10-01,5.387358879670501,r1i1p1f2
1974-11-01,6.164033152163029,r1i1p1f2
1974-12-01,2.191520720953122,r1i1p1f2
1975-01-01,0.2446393271384295,r1i1p1f2
1975-02-01,0.0959191831498174,r1i1p1f2
1975-03-01,4.011568275745958,r1i1p1f2
1975-04-01,0.890852531301789,r1i1p1f2
1975-05-01,2.9959179810248315,r1i1p1f2
1975-06-01,0.39565233746543527,r1i1p1f2
1975-07-01,0.17032094692694955,r1i1p1f2
1975-08-01,1.8356804852373898,r1i1p1f2
1975-09-01,0.7972373336087912,r1i1p1f2
1975-10-01,3.7751294556073844,r1i1p1f2
1975-11-01,2.1653996722307056,r1i1p1f2
1975-12-01,0.751164264511317,r1i1p1f2
1976-01-01,0.4802963710972108,r1i1p1f2
1976-02-01,0.04975338924850803,r1i1p1f2
1976-03-01,2.346467482857406,r1i1p1f2
1976-04-01,3.2272261334583163,r1i1p1f2
1976-05-01,0.6632382050156593,r1i1p1f2
1976-06-01,0.7583091035485268,r1i1p1f2
1976-07-01,0.19350603761267848,r1i1p1f2
1976-08-01,0.5962620576610789,r1i1p1f2
1976-09-01,2.0577098708599806,r1i1p1f2
1976-10-01,5.28073541354388,r1i1p1f2
1976-11-01,3.16793475067243,r1i1p1f2
1976-12-01,0.9277778270188719,r1i1p1f2
1977-01-01,0.09551597759127617,r1i1p1f2
1977-02-01,1.3425336743239313,r1i1p1f2
1977-03-01,3.1339836423285306,r1i1p1f2
1977-04-01,4.826704796869308,r1i1p1f2
1977-05-01,4.006949008908123,r1i1p1f2
1977-06-01,0.3106752410531044,r1i1p1f2
1977-07-01,0.9057720308192074,r1i1p1f2
1977-08-01,0.7835904427338392,r1i1p1f2
1977-09-01,1.422758074477315,r1i1p1f2
1977-10-01,4.393648216500878,r1i1p1f2
1977-11-01,2.352911699563265,r1i1p1f2
1977-12-01,0.8253009669715539,r1i1p1f2
1978-01-01,0.2624181885039434,r1i1p1f2
1978-02-01,0.7559050951385871,r1i1p1f2
1978-03-01,0.0821808247565059,r1i1p1f2
1978-04-01,6.412873836234212,r1i1p1f2
1978-05-01,2.007359830895439,r1i1p1f2
1978-06-01,0.17156829198938794,r1i1p1f2
1978-07-01,0.17583404551260173,r1i1p1f2
1978-08-01,1.588926580734551,r1i1p1f2
1978-09-01,4.2068982613272965,r1i1p1f2
1978-10-01,5.681772390380502,r1i1p1f2
1978-11-01,4.827155848033726,r1i1p1f2
1978-12-01,0.13207527554186527,r1i1p1f2
1979-01-01,0.010081821687890624,r1i1p1f2
1979-02-01,0.1008727111184271,r1i1p1f2
1979-03-01,0.7541190425399691,r1i1p1f2
1979-04-01,1.208529673749581,r1i1p1f2
1979-05-01,3.7622815696522593,r1i1p1f2
1979-06-01,0.8970260387286544,r1i1p1f2
1979-07-01,1.0078924504341558,r1i1p1f2
1979-08-01,0.8079696795903146,r1i1p1f2
1979-09-01,4.375989641994238,r1i1p1f2
1979-10-01,4.146290814969689,r1i1p1f2
1979-11-01,4.325660190079361,r1i1p1f2
1979-12-01,0.36469070037128404,r1i1p1f2
1980-01-01,0.799657215247862,r1i1p1f2
1980-02-01,0.6270068915910088,r1i1p1f2
1980-03-01,3.8553634425625205,r1i1p1f2
1980-04-01,3.9877348579466343,r1i1p1f2
1980-05-01,3.226433729287237,r1i1p1f2
1980-06-01,0.18607795573188923,r1i1p1f2
1980-07-01,0.06375607226800639,r1i1p1f2
1980-08-01,0.891395442886278,r1i1p1f2
1980-09-01,2.7609853888861835,r1i1p1f2
1980-10-01,4.616635025013238,r1i1p1f2
1980-11-01,4.60939557524398,r1i1p1f2
1980-12-01,0.22492735006380826,r1i1p1f2
1981-01-01,0.4252387792803347,r1i1p1f2
1981-02-01,0.21840814806637354,r1i1p1f2
1981-03-01,2.3863034730311483,r1i1p1f2
1981-04-01,3.892419417388737,r1i1p1f2
1981-05-01,0.8082480897428468,r1i1p1f2
1981-06-01,0.15769737838127185,r1i1p1f2
1981-07-01,0.5478263134136796,r1i1p1f2
1981-08-01,0.2475978180882521,r1i1p1f2
1981-09-01,1.5961360128130764,r1i1p1f2
1981-10-01,7.413413445465267,r1i1p1f2
1981-11-01,2.543548709945753,r1i1p1f2
1981-12-01,0.4670544440159574,r1i1p1f2
1982-01-01,0.878596119582653,r1i1p1f2
1982-02-01,1.1854137730551884,r1i1p1f2
1982-03-01,0.9530315059237182,r1i1p1f2
1982-04-01,5.318293673917651,r1i1p1f2
1982-05-01,1.8085899122525007,r1i1p1f2
1982-06-01,0.1762160834914539,r1i1p1f2
1982-07-01,0.24595446739112958,r1i1p1f2
1982-08-01,0.573055082350038,r1i1p1f2
1982-09-01,4.648433974944055,r1i1p1f2
1982-10-01,3.3319457550533116,r1i1p1f2
1982-11-01,2.0605984842404723,r1i1p1f2
1982-12-01,0.8847826713463292,r1i1p1f2
1983-01-01,0.04448921845323639,r1i1p1f2
1983-02-01,0.9031331457663327,r1i1p1f2
1983-03-01,2.189080644166097,r1i1p1f2
1983-04-01,4.450571816414595,r1i1p1f2
1983-05-01,3.265216271393001,r1i1p1f2
1983-06-01,0.11028269727830775,r1i1p1f2
1983-07-01,0.12568056445161346,r1i1p1f2
1983-08-01,0.5177359751542099,r1i1p1f2
1983-09-01,3.4634901909157634,r1i1p1f2
1983-10-01,5.51845352165401,r1i1p1f2
1983-11-01,3.7299586459994316,r1i1p1f2
1983-12-01,1.0422158724395558,r1i1p1f2
1984-01-01,0.054023420489102136,r1i1p1f2
1984-02-01,1.7809082579333335,r1i1p1f2
1984-03-01,0.5489025104907341,r1i1p1f2
1984-04-01,5.252966063562781,r1i1p1f2
1984-05-01,0.741425174055621,r1i1p1f2
1984-06-01,0.6915600533830002,r1i1p1f2
1984-07-01,0.02403174721621326,r1i1p1f2
1984-08-01,2.0871206070296466,r1i1p1f2
1984-09-01,3.159450273960829,r1i1p1f2
1984-10-01,5.923530785366893,r1i1p1f2
1984-11-01,4.829966509714723,r1i1p1f2
1984-12-01,1.582817902090028,r1i1p1f2
1985-01-01,1.0400738508906215,r1i1p1f2
1985-02-01,0.6903001747559756,r1i1p1f2
1985-03-01,1.133346595452167,r1i1p1f2
1985-04-01,3.5137885250151157,r1i1p1f2
1985-05-01,1.1085299018304795,r1i1p1f2
1985-06-01,0.060923746968910564,r1i1p1f2
1985-07-01,0.012183815761090955,r1i1p1f2
1985-08-01,0.2728202809521463,r1i1p1f2
1985-09-01,2.2905152931343764,r1i1p1f2
1985-10-01,4.230967734474689,r1i1p1f2
1985-11-01,1.7216055595781654,r1i1p1f2
1985-12-01,3.104920545592904,r1i1p1f2
1986-01-01,0.24903764569899067,r1i1p1f2
1986-02-01,0.4437941126525402,r1i1p1f2
1986-03-01,2.503376710228622,r1i1p1f2
1986-04-01,8.890247996896505,r1i1p1f2
1986-05-01,1.4513506321236491,r1i1p1f2
1986-06-01,0.7069054583553225,r1i1p1f2
1986-07-01,0.148851618723711,r1i1p1f2
1986-08-01,0.6971785478526726,r1i1p1f2
1986-09-01,2.394044736865908,r1i1p1f2
1986-10-01,3.1507658888585865,r1i1p1f2
1986-11-01,6.908147502690554,r1i1p1f2
1986-12-01,3.7393820006400347,r1i1p1f2
1987-01-01,0.6253204002860002,r1i1p1f2
1987-02-01,0.6007957505062222,r1i1p1f2
